,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
371,"Salovey, Todd",TDAC 107 - Improvisation for the Theatre (A),S116,18,7,100.0%,100.0%,3.83,A (4.00),
372,"Salovey, Todd",TDAC 1 - Introduction to Acting (A),SP16,20,6,100.0%,100.0%,1.83,A (4.00),A- (3.84)
373,"Salovey, Todd",TDAC 1 - Introduction to Acting (B),SP16,19,6,100.0%,100.0%,4.1,A (4.00),
374,"Salovey, Todd",TDAC 1 - Introduction to Acting (C),SP16,19,15,100.0%,100.0%,3.21,A- (3.92),
375,"Salovey, Todd",TDAC 1 - Introduction to Acting (D),SP16,20,17,100.0%,100.0%,2.1,A- (3.87),A- (3.84)
376,"Salovey, Todd",TDAC 1 - Introduction to Acting (E),SP16,20,17,100.0%,100.0%,4.64,B+ (3.69),A- (3.84)
377,"Salovey, Todd",TDAC 1 - Introduction to Acting (F),SP16,17,14,100.0%,100.0%,3.73,A- (3.92),
378,"Salovey, Todd",TDAC 101 - Acting I (A),SP16,16,11,100.0%,100.0%,4.5,A- (3.90),
379,"Walsh, Kim C.",TDAC 101 - Acting I (B),SP16,20,11,100.0%,100.0%,2.14,A- (3.70),A- (3.71)
380,"Walsh, Kim C.",TDAC 102 - Acting II (A),SP16,17,7,83.3%,100.0%,3.17,A (4.00),
381,"Barnes, Eva E",TDAC 108 - Advanced Topics (A),SP16,19,10,100.0%,100.0%,5.9,A (4.00),
382,"Vickerman, Linda Joanne",TDAC 109 - Singing for Actors (A),SP16,18,17,100.0%,100.0%,3.09,A- (3.76),
383,"George, Nadine",TDAC 122 - Ensemble: Undergrad Production (A),SP16,22,7,100.0%,100.0%,5.3,A (4.00),A (4.00)
384,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (A),WI16,19,10,88.9%,77.8%,3.17,B+ (3.67),
385,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (B),WI16,19,6,100.0%,100.0%,6.9,A- (3.83),
386,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (C),WI16,20,9,100.0%,100.0%,4.06,A (4.00),B+ (3.57)
387,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (D),WI16,21,5,100.0%,75.0%,3.5,A (4.00),B+ (3.57)
388,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (E),WI16,20,13,100.0%,100.0%,3.23,A- (3.73),B+ (3.57)
389,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (F),WI16,18,17,92.9%,85.7%,3.79,A (4.00),
390,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (H),WI16,19,17,100.0%,100.0%,4.62,A (4.00),
391,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (I),WI16,19,8,100.0%,100.0%,2.25,A- (3.88),
392,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (J),WI16,20,9,100.0%,100.0%,5.39,A- (3.89),B+ (3.57)
393,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (K),WI16,17,14,92.9%,100.0%,2.64,A- (3.80),
394,"Salovey, Todd",TDAC 101 - Acting I (A),WI16,21,15,100.0%,100.0%,4.5,A (4.00),A- (3.94)
395,"Walsh, Kim C.",TDAC 101 - Acting I (B),WI16,19,14,100.0%,100.0%,3.5,A- (3.83),
396,"Castro, Robert Jess",TDAC 102 - Acting II (A),WI16,17,8,75.0%,50.0%,4.25,A- (3.86),
397,"Castro, Robert Jess",TDAC 103A - Acting Intensive I (A),WI16,7,3,100.0%,100.0%,6.5,A (4.00),
398,"Barricelli, Marc Alexander",TDAC 105 - Rehearsing Shakespeare (A),WI16,15,7,100.0%,100.0%,4.5,A- (3.71),
399,"Walsh, Kim C.",TDAC 108 - Advanced Topics (A),WI16,11,8,100.0%,87.5%,3.75,A- (3.88),
400,"Meyer, Ursula",TDAC 111 - Freeing The Voice (A),WI16,17,8,100.0%,100.0%,4.5,A- (3.83),
401,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (A),FA15,20,10,100.0%,100.0%,3.17,A- (3.78),B+ (3.62)
402,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (B),FA15,20,15,100.0%,100.0%,2.9,A- (3.70),B+ (3.62)
403,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (C),FA15,20,15,100.0%,91.7%,2.83,A- (3.90),B+ (3.62)
404,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (D),FA15,20,12,81.8%,90.9%,2.1,A (4.00),B+ (3.62)
405,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (E),FA15,19,12,100.0%,100.0%,4.25,A (4.00),
406,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (F),FA15,21,16,100.0%,92.3%,2.04,A- (3.85),B+ (3.62)
407,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (G),FA15,20,9,100.0%,100.0%,2.75,A (4.00),B+ (3.62)
408,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (H),FA15,20,11,100.0%,100.0%,2.3,A (4.00),B+ (3.62)
409,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (I),FA15,20,8,100.0%,100.0%,1.83,A (4.00),B+ (3.62)
410,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (J),FA15,19,14,100.0%,100.0%,2.7,A- (3.91),
411,"Salovey, Todd",TDAC 101 - Acting I (A),FA15,19,10,100.0%,100.0%,6.5,A (4.00),
412,"Harting, Carla Kelso",TDAC 101 - Acting I (B),FA15,20,7,100.0%,100.0%,4.83,A- (3.83),A- (3.85)
413,"Castro, Robert Jess",TDAC 102 - Acting II (A),FA15,15,6,100.0%,100.0%,4.5,A- (3.83),
414,"Wallace, Gregory D.",TDAC 108 - Advanced Topics (A),FA15,12,9,100.0%,100.0%,7.17,A- (3.89),
415,"Rubinstein, Kim",TDAC 1 - Introduction to Acting (A),S215,15,4,100.0%,100.0%,1.83,A (4.00),
416,"Schwartz, Michael",TDAC 1 - Introduction to Acting (B),S215,20,12,100.0%,100.0%,5.5,A- (3.92),A (4.00)
417,"Walsh, Kim C.",TDAC 1 - Introduction to Acting (C),S215,19,3,66.7%,66.7%,4.5,B+ (3.67),
418,"Fulton, Julia",TDAC 107 - Improvisation for the Theatre (A),S215,12,10,100.0%,100.0%,4.72,B+ (3.67),
419,"Barnes, Eva E",TDAC 1 - Introduction to Acting (A),S115,17,6,100.0%,100.0%,3.17,A (4.00),
420,"Donnelly, Kyle E.",TDAC 1 - Introduction to Acting (B),S115,18,5,100.0%,100.0%,4.0,A (4.00),
421,"Meyer, Ursula",TDAC 1 - Introduction to Acting (C),S115,19,9,100.0%,88.9%,4.72,A- (3.78),
