,Instructor,Course,Term,Enroll,Evals Made,Rcmnd Class,Rcmnd Instr,Study Hrs/wk,Avg Grade Expected,Avg Grade Received
146,"Belkin, Mikhail",DSC 140A - Probabilistic Modeling and ML (A),WI21,149,48,21.3%,21.3%,7.1,B (3.30),B+ (3.52)
147,"Fraenkel, Aaron Mcmillan",DSC 180B - Data Science Project II (A),WI21,78,26,100.0%,100.0%,11.38,A- (3.88),A- (3.93)
148,"Fraenkel, Aaron Mcmillan",DSC 180B - Data Science Project II (B),WI21,120,28,96.2%,96.2%,7.91,A- (3.70),A- (3.95)
149,"Fraenkel, Aaron Mcmillan",DSC 180B - Data Science Project II (C),WI21,17,6,75.0%,75.0%,16.5,B+ (3.60),
150,"Shang, Jingbo",DSC 190 - Topics in Data Science (A),WI21,28,13,83.3%,83.3%,6.04,A- (3.75),A- (3.84)
151,"Eldridge, Justin Matthew",DSC 190 - Topics in Data Science (B),WI21,28,15,100.0%,100.0%,5.36,A- (3.79),A- (3.82)
152,"Mazumdar, Arya",DSC 190 - Topics in Data Science (C),WI21,5,5,100.0%,100.0%,5.3,A- (3.80),
153,"Langlois, Marina",DSC 20 - Prgrmng/DataStruc for Data Sci (A),WI21,169,88,90.6%,85.4%,9.9,B+ (3.46),B+ (3.55)
154,"Langlois, Marina",DSC 30 - DataStrc/Algrthms for Data Sci (A),WI21,136,51,90.0%,92.0%,11.97,B+ (3.64),B+ (3.36)
155,"Mishne, Gal",DSC 40A - Theor Fndtns of Data Sci I (A),WI21,44,34,88.2%,79.4%,10.15,B (3.24),B (3.06)
156,"Eldridge, Justin Matthew",DSC 40B - Theor Fndtns of Data Sci II (A),WI21,80,62,96.8%,98.4%,6.34,B+ (3.67),A- (3.73)
157,"Wang, Yusu",DSC 40B - Theor Fndtns of Data Sci II (B),WI21,40,27,100.0%,100.0%,5.5,A- (3.92),B+ (3.69)
158,"Nusrat, Sabrina",DSC 90 - Seminar in Data Science (A),WI21,10,3,0.0%,0.0%,1.5,,
159,"Langlois, Marina",DSC 95 - Tutor Appshp in Data Science (A),WI21,13,11,100.0%,100.0%,1.95,,
160,"Quer, Giorgio",DSC 96 - Workshop in Data Science (A),WI21,17,14,85.7%,100.0%,2.93,,
161,"Eldridge, Justin Matthew",DSC 10 - Principles of Data Science (A),FA20,171,116,99.1%,100.0%,5.9,B+ (3.68),B (3.17)
162,"Nguyen, Mai Huong Thi",DSC 102 - Systems for Scalable Analytics (B),FA20,81,24,52.4%,61.9%,14.12,B (3.00),B (3.14)
163,"Gupta, Amarnath",DSC 104 - Beyond Relational Data Mgmt (A),FA20,23,6,83.3%,83.3%,8.17,A- (3.80),A- (3.92)
164,"Powell, Thomas Allan",DSC 106 - Intro to Data Visualization (A),FA20,115,49,67.3%,65.3%,10.58,B+ (3.51),B (3.27)
165,"Zaslavsky, Ilya",DSC 170 - Spatial Data Science and Appl (A),FA20,37,5,100.0%,100.0%,7.3,B+ (3.60),A- (3.80)
166,"Fraenkel, Aaron Mcmillan",DSC 180A - Data Science Project I (A),FA20,96,24,91.3%,91.3%,10.14,B+ (3.50),A- (3.72)
167,"Fraenkel, Aaron Mcmillan",DSC 180A - Data Science Project I (B),FA20,121,30,75.9%,89.7%,10.71,B+ (3.59),B+ (3.65)
168,"Silberman, Jack",DSC 190 - Topics in Data Science (A),FA20,16,6,100.0%,100.0%,12.1,B (3.20),
169,"Kolovos, Alexandros",DSC 190 - Topics in Data Science (B),FA20,25,9,100.0%,100.0%,3.39,A (4.00),A- (3.98)
170,"Miller, Timothy E",DSC 190 - Topics in Data Science (B),FA20,25,9,100.0%,100.0%,3.39,A (4.00),A- (3.98)
171,"Langlois, Marina",DSC 20 - Prgrmng/DataStruc for Data Sci (A),FA20,153,57,94.5%,92.6%,11.46,B+ (3.68),B (3.14)
172,"Tiefenbruck, Janine LoBue",DSC 40A - Theor Fndtns of Data Sci I (A),FA20,46,22,81.0%,81.0%,11.64,B+ (3.52),B (3.16)
173,"Tiefenbruck, Janine LoBue",DSC 40A - Theor Fndtns of Data Sci I (B),FA20,49,18,76.5%,76.5%,11.21,B (3.29),B (3.26)
